kepid,kepler_name,koi_disposition,koi_period,koi_time0bk
8635938,,FALSE POSITIVE,43.798566000,172.5850500
10464666,,FALSE POSITIVE,131.736304850,194.5833896
5024292,,FALSE POSITIVE,4.301031137,134.4490700
4659255,,FALSE POSITIVE,198.013791810,234.1516820
8263746,,FALSE POSITIVE,10.993826800,138.8052260
5877292,,CANDIDATE,11.720169300,136.1871000
10657406,Kepler-969 c,CONFIRMED,1.682934607,131.9680700
3428468,,FALSE POSITIVE,114.908624190,199.4507460
7091432,Kepler-1477 b,CONFIRMED,11.555324450,134.1297700
9845909,,CANDIDATE,11.570600500,136.2857700
9221528,,CANDIDATE,16.295322800,144.7982000
6106046,,CANDIDATE,8.507351200,135.8115000
6368230,Kepler-1478 b,CONFIRMED,26.084121200,149.4437000
7115291,,FALSE POSITIVE,52.802767576,167.2702940
9907505,,FALSE POSITIVE,39.206808648,142.4611109
9027909,Kepler-1496 b,CONFIRMED,64.658916600,170.1797200
9230021,,CANDIDATE,15.828383300,144.3927000
6369845,,FALSE POSITIVE,27.676034200,144.9833000
9230021,Kepler-1497 b,CONFIRMED,8.741923610,135.4272700
9230021,,FALSE POSITIVE,26.936878000,157.7573000
3662838,,FALSE POSITIVE,53.344180380,170.0739545
5471688,,FALSE POSITIVE,12.428130800,141.4385000
8552719,Kepler-953 c,CONFIRMED,9.109693340,133.0656600
5471688,,FALSE POSITIVE,0.962832640,132.2008700
6058816,Kepler-1927 b,CONFIRMED,73.750276500,188.5222100
6058816,,CANDIDATE,4.748266900,135.8003000
5130740,,FALSE POSITIVE,210.306443610,285.1273940
9892471,,FALSE POSITIVE,8.268081087,135.0563298
2019076,,FALSE POSITIVE,3.564614021,131.8623500
5879448,,FALSE POSITIVE,533.477070000,245.3651000
7376490,,FALSE POSITIVE,5.877122413,136.4207180
11968513,,FALSE POSITIVE,1.036592635,132.0891460
4263529,,CANDIDATE,10.104043510,132.8928410
7866921,,FALSE POSITIVE,91.499997800,182.7690450
6619815,Kepler-1696 b,CONFIRMED,65.940786900,231.9715500
6113752,,FALSE POSITIVE,406.457370000,230.8834000
3098197,,FALSE POSITIVE,30.476398590,156.2400700
11651712,Kepler-1479 b,CONFIRMED,14.532605460,140.4685000
9896558,Kepler-937 c,CONFIRMED,153.348739000,190.5347000
7697103,,CANDIDATE,13.924800500,142.0473200
9267996,,CANDIDATE,19.600140500,138.5631000
7045605,,FALSE POSITIVE,361.526458000,339.3304000
8738775,Kepler-1498 b,CONFIRMED,48.050687800,140.5140000
7093401,,CANDIDATE,34.084293510,152.0676600
7877818,,FALSE POSITIVE,9.449426280,132.4517400
5636642,,FALSE POSITIVE,0.933489066,132.1018340
6515722,,FALSE POSITIVE,1.908525084,131.7757100
6679504,,FALSE POSITIVE,0.798467681,132.0462700
5560831,,FALSE POSITIVE,0.867721348,132.1616460
5305404,,FALSE POSITIVE,161.252567000,189.1023800
3728432,Kepler-1526 b,CONFIRMED,3.908634570,133.9297100
6696580,Kepler-359 d,CONFIRMED,77.086191000,202.7483000
5473535,,FALSE POSITIVE,1.673662758,131.6716600
12106934,,FALSE POSITIVE,5.937177240,135.9568200
6222898,,FALSE POSITIVE,3.890430620,132.7665000
3955866,,FALSE POSITIVE,16.828254200,296.2330000
11200767,,FALSE POSITIVE,2.489549075,132.0450370
9892816,Kepler-342 e,CONFIRMED,1.644221032,131.7524100
8589731,,FALSE POSITIVE,4.469731089,133.0116830
4356766,,FALSE POSITIVE,1.731803197,132.8875740
2167890,,FALSE POSITIVE,2.648300470,133.0348790
5384079,Kepler-348 c,CONFIRMED,17.265365900,135.3549000
4935914,,FALSE POSITIVE,3.486318703,134.8732900
11303811,,FALSE POSITIVE,1.705780649,133.1566200
2437783,,FALSE POSITIVE,7.453066830,131.7643400
12062660,,FALSE POSITIVE,2.929299629,133.7172100
9777087,,FALSE POSITIVE,5.508113520,134.3260300
5956776,,FALSE POSITIVE,0.569115097,132.0208410
8883727,,FALSE POSITIVE,2.529073751,133.3909890
4820550,,CANDIDATE,202.116817300,292.0506400
6516874,,FALSE POSITIVE,0.916326699,131.8090500
11709124,Kepler-154 b,CONFIRMED,33.040550900,161.2214600
9161118,,FALSE POSITIVE,1.306723495,132.5357600
3556229,,FALSE POSITIVE,0.796720200,132.2882910
11911580,,FALSE POSITIVE,359.102042000,393.8542000
9480535,Kepler-1527 b,CONFIRMED,160.130899000,203.4742400
10583225,,FALSE POSITIVE,2.696345750,132.9969000
5215251,,FALSE POSITIVE,2.553924603,131.9476900
10383696,,FALSE POSITIVE,8.487871809,134.4952780
9777090,,FALSE POSITIVE,5.508173210,134.3236700
11455484,,FALSE POSITIVE,6.142812722,135.1608500
2446623,,FALSE POSITIVE,175.065860910,179.0437870
9596089,,FALSE POSITIVE,20.839214800,133.4978100
5738506,,FALSE POSITIVE,9.501580450,131.9749200
9777087,,FALSE POSITIVE,19.226055000,132.6309000
4247807,,FALSE POSITIVE,2.050435466,133.2887760
11547869,,CANDIDATE,10.727255360,132.9023900
7700590,,FALSE POSITIVE,1.507101452,132.0924560
9053086,,FALSE POSITIVE,1.274841686,131.6233180
3128552,Kepler-1073 c,CONFIRMED,4.025824340,135.4250800
5467113,,FALSE POSITIVE,2.845746618,134.2769870
8240123,,FALSE POSITIVE,2.301207050,132.1874800
5114623,,FALSE POSITIVE,337.377514000,336.5360400
5114623,,FALSE POSITIVE,389.280750440,310.5901867
10031907,,FALSE POSITIVE,8.589657250,132.0185200
6525946,,CANDIDATE,2.508116000,133.9849700
5480736,,FALSE POSITIVE,8.567512640,136.0610400
8487748,,FALSE POSITIVE,1.061934313,131.7259600
9892856,,FALSE POSITIVE,2.406574511,133.7366700
7137213,,FALSE POSITIVE,28.643388390,141.2293300
6795089,,FALSE POSITIVE,96.231257000,217.0003300
3340313,,FALSE POSITIVE,30.552870100,143.3483990
9892816,Kepler-342 c,CONFIRMED,26.234744700,141.9937900
4150804,Kepler-1513 b,CONFIRMED,160.884519660,277.5043420
5021174,,FALSE POSITIVE,4.045063460,132.2322260
9025971,Kepler-1657 b,CONFIRMED,141.241540500,256.2053470
2581316,Kepler-1514 b,CONFIRMED,217.831842930,238.8200350
9973109,,CANDIDATE,16.098829400,131.8764000
6314185,,FALSE POSITIVE,1.433262145,132.8223230
8620561,,FALSE POSITIVE,0.782046543,131.6742440
8937019,,FALSE POSITIVE,5.663604992,133.8921820
9896435,,FALSE POSITIVE,18.076610347,146.2567040
10352938,,FALSE POSITIVE,6.471732810,136.3553700
10676927,,FALSE POSITIVE,1.031100362,131.8747300
5649836,,FALSE POSITIVE,0.597933142,131.9566900
7620660,,FALSE POSITIVE,5.366527240,134.8639800
3836399,,FALSE POSITIVE,1.540392098,131.9989000
2581554,Kepler-1521 b,CONFIRMED,47.148432400,175.2689000
3128552,Kepler-1073 d,CONFIRMED,2.504752820,133.6364500
10363115,Kepler-1929 b,CONFIRMED,59.362794600,184.1471100
5966810,,CANDIDATE,247.891041000,133.9283800
10491062,,FALSE POSITIVE,2.199076661,133.0614700
9761615,Kepler-1528 b,CONFIRMED,1.791109970,131.9563600
4058881,,FALSE POSITIVE,7.772411440,132.5812200
6863158,,CANDIDATE,1.994693540,131.5639000
2581316,Kepler-1514 c,CONFIRMED,10.514211620,134.5673800
8621353,,FALSE POSITIVE,11.344347453,138.8119960
10795103,Kepler-1515 b,CONFIRMED,214.312043900,336.3301580
9394601,,FALSE POSITIVE,0.876826336,132.0647202
8494410,,FALSE POSITIVE,208.869097240,273.6924190
8494410,Kepler-1516 b,CONFIRMED,7.259322600,131.7108200
6863161,,FALSE POSITIVE,1.986637940,133.3115230
7840035,,FALSE POSITIVE,13.542088670,144.0020600
8543279,,FALSE POSITIVE,7.549303633,135.0108020
8047283,,FALSE POSITIVE,0.775445390,132.0729380
8308347,,CANDIDATE,164.950399000,280.9154000
7090867,,FALSE POSITIVE,308.255238000,282.4555000
7612691,,FALSE POSITIVE,3.467248090,133.9026900
9761573,,FALSE POSITIVE,7.441344500,137.3429000
8042789,,FALSE POSITIVE,4.618309224,135.8502300
10095484,,FALSE POSITIVE,0.677761275,131.6259460
5467102,,FALSE POSITIVE,2.845739012,134.2797380
6780367,,FALSE POSITIVE,175.358905000,212.2454000
10281221,,CANDIDATE,0.582895412,131.6210830
6525946,,CANDIDATE,0.496069986,132.2813800
5471496,,FALSE POSITIVE,12.426180050,141.5048600
4544620,,FALSE POSITIVE,2.189090653,132.0853500
5784777,Kepler-1529 b,CONFIRMED,5.339056060,132.1419300
6863187,,FALSE POSITIVE,1.994923320,133.4406000
6949061,Kepler-343 c,CONFIRMED,23.221811500,151.0690400
9719636,,FALSE POSITIVE,3.351573993,134.2806200
2452440,,FALSE POSITIVE,8.097050622,138.4235290
5020034,,FALSE POSITIVE,2.119107262,132.5890300
7017372,,CANDIDATE,5.240883670,136.0287700
6974867,,FALSE POSITIVE,0.887691177,132.3671100
7102316,Kepler-351 d,CONFIRMED,142.545000000,202.8800000
11518142,Kepler-1519 b,CONFIRMED,240.799047200,334.1403700
3114667,,FALSE POSITIVE,0.888584158,132.1000980
12109845,,FALSE POSITIVE,0.865959015,132.0536940
3954227,,FALSE POSITIVE,0.594276199,131.8352380
8651551,,FALSE POSITIVE,1.527491117,132.2598060
7115550,,FALSE POSITIVE,0.566814046,131.7937900
9532637,,FALSE POSITIVE,0.614963830,132.0224020
5305451,,FALSE POSITIVE,161.253747000,189.0939000
7174349,,FALSE POSITIVE,2.974163938,132.4931200
11824218,,FALSE POSITIVE,15.841316930,145.4595000
3128552,,CANDIDATE,6.130742430,131.8578200
10788461,Kepler-1530 d,CONFIRMED,9.207563400,135.8010000
10788461,Kepler-1530 b,CONFIRMED,2.590395800,132.3011000
10788461,Kepler-1530 c,CONFIRMED,5.323533500,133.0952000
11667548,,FALSE POSITIVE,0.831741499,132.0747410
8868649,,FALSE POSITIVE,4.447371120,133.8404800
9715939,,FALSE POSITIVE,12.893018017,141.6111990
6887030,,CANDIDATE,5.440857620,134.2940800
4751083,,FALSE POSITIVE,4.532416322,135.6589000
4751083,,FALSE POSITIVE,2.266319370,133.3865546
5903301,,FALSE POSITIVE,1.160153553,132.1453310
7695087,,FALSE POSITIVE,4.032760214,133.3018910
6200709,,FALSE POSITIVE,3.723552982,134.9461300
8323764,,CANDIDATE,6.714247798,134.3170300
7013923,,FALSE POSITIVE,2.213960790,132.5689000
5360082,,FALSE POSITIVE,11.355012090,133.2047800
6543683,,FALSE POSITIVE,1.195515251,132.3038510
5008245,,CANDIDATE,2.607208330,131.8484400
10555365,,FALSE POSITIVE,5.801847530,131.7734700
5481426,,FALSE POSITIVE,2.384049830,133.4392700
7983756,,FALSE POSITIVE,5.240782590,136.5491300
7289165,,FALSE POSITIVE,5.266414160,131.6999800
12784167,Kepler-1522 b,CONFIRMED,1.847892736,132.1991500
8949316,,FALSE POSITIVE,0.604358764,131.6857700
8912730,,FALSE POSITIVE,11.377528100,132.5848000
9784230,,FALSE POSITIVE,0.798196800,131.5703340
11466960,,FALSE POSITIVE,0.695954898,131.8990500
3124420,,FALSE POSITIVE,0.948951607,132.4685160
4649440,,FALSE POSITIVE,19.370707810,147.6680300
2437488,,FALSE POSITIVE,14.469939420,141.8110500
10083623,,FALSE POSITIVE,1.278555003,131.5290710
11253711,Kepler-1031 b,CONFIRMED,1.226223959,132.6827000
8043052,,FALSE POSITIVE,2.244600029,133.4652900
5435816,,FALSE POSITIVE,181.852177300,251.8777950
8559589,,FALSE POSITIVE,223.112747500,140.9471350
4372765,,FALSE POSITIVE,15.640641610,140.0850200
9489524,Kepler-352 d,CONFIRMED,6.887311300,132.0711000
10268903,,FALSE POSITIVE,1.103978000,131.5734180
7017437,,FALSE POSITIVE,43.849647400,157.7544000
7220320,,FALSE POSITIVE,0.752158047,131.7930350
9291378,,FALSE POSITIVE,3.796488133,135.1507900
4075067,,CANDIDATE,17.747605900,139.3464000
4949524,,FALSE POSITIVE,1.233076007,132.4979500
2697935,,FALSE POSITIVE,21.513523400,132.3356000
6531143,,FALSE POSITIVE,19.444457300,147.9093000
3550434,,FALSE POSITIVE,1.191048900,132.0764080
2558370,,FALSE POSITIVE,0.546248198,131.5853110
12301181,,CANDIDATE,2.185658860,132.4541800
5397166,,FALSE POSITIVE,1.811966339,132.2782800
7024530,,FALSE POSITIVE,66.153978300,156.9715300
5015459,,FALSE POSITIVE,158.322637900,251.7503200
11709124,Kepler-154 e,CONFIRMED,3.932766270,134.6496400
8505920,Kepler-1090 b,CONFIRMED,198.680859000,270.6653500
1433980,,FALSE POSITIVE,1.592634161,132.3287690
2438490,,FALSE POSITIVE,3.315777950,131.5388300
3838496,,FALSE POSITIVE,2.990252395,133.1106290
6470521,,FALSE POSITIVE,2.080433780,131.8270410
2449090,,FALSE POSITIVE,4.944046127,134.1920120
5652260,,FALSE POSITIVE,4.464565251,132.3115020
2569494,,FALSE POSITIVE,1.523298835,132.3276200
12405950,,FALSE POSITIVE,3.539631353,132.7749970
5206233,,FALSE POSITIVE,6.195861785,134.2342200
7031066,,FALSE POSITIVE,0.566805514,131.8162000
6775985,,FALSE POSITIVE,27.961084000,133.1759000
11357192,,FALSE POSITIVE,186.516811600,169.6468700
9533489,,FALSE POSITIVE,197.145532700,300.1769780
11825057,,FALSE POSITIVE,0.532087933,131.9724090
12306699,,FALSE POSITIVE,3.204222652,133.8222300
9692336,,FALSE POSITIVE,0.687898282,131.5959790
9641008,,FALSE POSITIVE,2.178154774,132.0243300
8588377,,FALSE POSITIVE,0.994661720,131.6328400
3644601,,FALSE POSITIVE,359.006880000,295.8649000
4242692,Kepler-1531 b,CONFIRMED,1.138548215,132.4620500
8781480,,FALSE POSITIVE,121.059803700,159.3454000
6783732,,FALSE POSITIVE,0.721335207,131.5750500
11607176,,FALSE POSITIVE,3.282742720,132.6446400
10661718,,FALSE POSITIVE,1.231361934,131.8078300
6105462,Kepler-1093 c,CONFIRMED,89.722412500,163.1581500
8257205,Kepler-1038 c,CONFIRMED,7.127664170,136.0058600
6470516,,FALSE POSITIVE,2.080431782,131.8279950
6891124,,CANDIDATE,3.523646890,134.1864000
7770471,,FALSE POSITIVE,1.157804607,132.4483270
5130380,,FALSE POSITIVE,19.979098000,137.1465900
6314173,,FALSE POSITIVE,1.433262401,132.8226350
5688997,,FALSE POSITIVE,23.870694100,136.9568000
9489524,,CANDIDATE,4.788500840,135.4574000
7031340,,FALSE POSITIVE,0.566769068,131.8681000
4073730,,FALSE POSITIVE,6.282042600,131.5890500
2854948,,FALSE POSITIVE,0.974303090,132.3902050
7813039,,CANDIDATE,141.734030590,167.3459820
3644601,,FALSE POSITIVE,119.686505000,176.0608000
8459354,,FALSE POSITIVE,53.556625000,184.4892000
6531617,,CANDIDATE,433.220461000,271.0427700
4164922,Kepler-1698 b,CONFIRMED,1.210693626,132.3930600
12061969,,CANDIDATE,1.090011003,131.5806600
4164922,,CANDIDATE,18.257272200,134.4452700
10328393,Kepler-332 d,CONFIRMED,34.211502200,154.5750800
10259029,,FALSE POSITIVE,7.061149921,134.5585280
8299947,,FALSE POSITIVE,2.682767439,131.5706480
3335813,,FALSE POSITIVE,3.711012492,132.4884550
11858741,,FALSE POSITIVE,1.780982447,131.5201340
6363494,,FALSE POSITIVE,1.815632406,131.9113803
2576107,,FALSE POSITIVE,205.583330900,234.7462560
9532421,,FALSE POSITIVE,4.309067482,134.7144500
6936966,,FALSE POSITIVE,36.472152300,159.7848000
5653849,,FALSE POSITIVE,111.039620500,161.9350600
2437060,,FALSE POSITIVE,3.187087241,132.8582000
8127648,,FALSE POSITIVE,1.023470248,131.7032740
11564013,,FALSE POSITIVE,0.875267982,132.0322400
9405541,,FALSE POSITIVE,5.552606950,132.0842800
8906045,,FALSE POSITIVE,2.347479696,133.6720500
7031638,,FALSE POSITIVE,1.133530950,132.4414000
7296094,,FALSE POSITIVE,0.890745373,131.8844010
5437945,Kepler-460 b,CONFIRMED,440.784375500,139.3535000
12009347,,FALSE POSITIVE,2.723858181,133.5763200
4037163,,FALSE POSITIVE,0.635441862,131.9666070
5535890,,FALSE POSITIVE,3.255189932,134.6015000
5215980,,FALSE POSITIVE,2.531140101,132.4947100
9353742,Kepler-1523 b,CONFIRMED,0.938750221,131.6825600
9178185,,FALSE POSITIVE,2.992704682,133.2951800
6290382,,FALSE POSITIVE,6.128107220,137.0345600
3327992,,FALSE POSITIVE,2.115511511,131.9913700
5649206,,FALSE POSITIVE,2.446736567,133.9685340
5193384,,FALSE POSITIVE,21.377953600,157.8164000
5181804,,FALSE POSITIVE,4.350460215,132.2723900
10491544,,FALSE POSITIVE,22.771945120,133.8426100
9101496,Kepler-335 c,CONFIRMED,67.844689000,149.5007000
11450414,Kepler-347 c,CONFIRMED,27.321424200,154.2983300
4937143,,FALSE POSITIVE,9.848839680,135.9930000
8719324,,FALSE POSITIVE,10.233359690,139.7882155
11241814,,FALSE POSITIVE,227.662522200,232.2419950
5036537,,FALSE POSITIVE,1.061008730,132.5212760
9837083,,FALSE POSITIVE,0.623393802,131.5991280
12557548,Kepler-1520 b,CONFIRMED,0.653553610,132.0589570
3657758,Kepler-1065 c,CONFIRMED,2.370293200,133.6801000
7031726,,FALSE POSITIVE,0.566793534,131.8368000
3338660,,FALSE POSITIVE,1.873380717,131.7956340
3338674,,FALSE POSITIVE,1.873378940,131.7963930
5546277,,FALSE POSITIVE,7.500239550,137.3884800
8258160,,FALSE POSITIVE,23.627034800,150.0362000
9752982,,FALSE POSITIVE,0.716709897,132.0508460
4666008,,FALSE POSITIVE,2.248063246,132.7544100
8430105,,FALSE POSITIVE,63.327863600,165.2265600
9517393,Kepler-1085 b,CONFIRMED,219.321556200,320.7286200
8052474,,FALSE POSITIVE,245.438202100,361.3028350
3534118,,FALSE POSITIVE,178.412989900,218.2252350
3534118,,FALSE POSITIVE,178.449730040,217.6718259
2441161,,FALSE POSITIVE,2.192004364,132.2181140
3231120,,FALSE POSITIVE,3.900109346,133.3805440
12216706,,FALSE POSITIVE,1.471060209,132.2752200
12216706,,FALSE POSITIVE,0.735537630,131.5246162
10735331,,FALSE POSITIVE,213.399040600,274.2096850
7763269,,FALSE POSITIVE,6.408029790,134.0732000
8365739,,CANDIDATE,2.389201050,132.0599100
5471606,,FALSE POSITIVE,0.962835804,132.1984750
11200405,,FALSE POSITIVE,4.639602084,135.0990900
5475736,,FALSE POSITIVE,2.991885335,134.1758100
9049673,,FALSE POSITIVE,1.327471395,131.5837340
7031898,,FALSE POSITIVE,0.566792595,131.8170000
9593759,,FALSE POSITIVE,1.247156944,132.3658400
8827930,,CANDIDATE,288.312866600,374.7995800
5020044,,FALSE POSITIVE,2.119100054,132.5911800
11560037,,FALSE POSITIVE,1.466535757,131.9926580
11911561,,FALSE POSITIVE,8.870415578,137.4810930
6547322,,FALSE POSITIVE,1.491317590,132.1676000
3440118,Kepler-1928 b,CONFIRMED,19.577832790,131.7142100
9159265,,FALSE POSITIVE,3.044766070,132.4370800
4472818,Kepler-1524 b,CONFIRMED,70.967208700,182.6699100
5816806,,FALSE POSITIVE,4.455433460,134.4539210
6531496,,FALSE POSITIVE,14.323889947,135.2259640
9661869,,FALSE POSITIVE,20.427232317,135.8628070
6790592,,CANDIDATE,106.187320000,180.7960000
9411166,Kepler-1016 c,CONFIRMED,105.655265100,230.0986500
3097352,,FALSE POSITIVE,4.029803201,134.4224330
6066379,,FALSE POSITIVE,1.303858554,131.6068720
6508221,,CANDIDATE,9.747658780,139.1642400
12154526,Kepler-1047 c,CONFIRMED,3.188990150,133.5262400
6952971,,CANDIDATE,309.891030000,259.0588000
3459199,,FALSE POSITIVE,1.570518376,132.3405230
6973796,,FALSE POSITIVE,115.994336400,139.5716800
12023089,,FALSE POSITIVE,0.623441636,131.6792187
6286155,,FALSE POSITIVE,14.541747100,137.5873400
7831363,,FALSE POSITIVE,2.817533810,132.8937000
8804845,Kepler-1067 b,CONFIRMED,0.762132307,131.6154200
4663185,,FALSE POSITIVE,56.699310700,146.1473000
5305471,,FALSE POSITIVE,161.252247000,189.1094800
5560830,,FALSE POSITIVE,0.867719291,132.1655970
4147444,,CANDIDATE,1.803697292,131.5136500
8211824,,FALSE POSITIVE,0.841121870,132.1649390
5980800,,FALSE POSITIVE,0.828326025,132.1758060
9592850,,FALSE POSITIVE,1.219324537,131.9467300
6227560,,FALSE POSITIVE,2.401751509,133.7119190
5866104,,FALSE POSITIVE,36.977095370,133.6264000
8256044,,FALSE POSITIVE,16.371883638,140.0200730
8780968,,FALSE POSITIVE,2.617284592,132.3906830
6960446,,FALSE POSITIVE,10.148735210,136.0250100
8264097,,FALSE POSITIVE,2.897436854,132.0385020
7515679,Kepler-1517 b,CONFIRMED,5.546083089,133.5034800
9674592,,FALSE POSITIVE,6.873663980,136.1396600
9674592,,FALSE POSITIVE,6.873664120,132.4575658
10879213,,FALSE POSITIVE,0.668483494,132.1565580
5650314,,FALSE POSITIVE,1.070272827,131.8358910
6962901,,FALSE POSITIVE,0.977170246,132.2378300
8302302,,FALSE POSITIVE,1.135930136,132.3965560
10581918,,FALSE POSITIVE,1.801863222,132.4844900
3851949,,FALSE POSITIVE,54.771459680,143.7431900
9097892,,FALSE POSITIVE,1.674690886,132.1721070
5769943,,CANDIDATE,1.013774136,131.9588800
4638237,,CANDIDATE,290.140171700,307.2506180
9351316,Kepler-1086 c,CONFIRMED,161.515617000,176.4997800
4579313,,FALSE POSITIVE,2.112405306,132.9751500
11614528,,FALSE POSITIVE,1.870990236,132.6894900
8848288,,FALSE POSITIVE,5.566486910,133.0330500
6590307,,FALSE POSITIVE,1.332538340,132.0660000
5308419,,FALSE POSITIVE,1.241483276,132.1002800
6312521,,FALSE POSITIVE,3.015519430,132.9436370
4579321,,FALSE POSITIVE,2.112395777,134.0344480
5202905,Kepler-340 b,CONFIRMED,14.844483600,143.5760000
1575690,,FALSE POSITIVE,2.252417903,132.4363390
4386047,,FALSE POSITIVE,2.900613144,133.4228710
5103998,,FALSE POSITIVE,174.769712200,172.4723220
9655858,,FALSE POSITIVE,31.432846490,138.1125900
12154526,,CANDIDATE,1.721100570,132.7606800
10275880,,FALSE POSITIVE,9.726754470,139.4763500
2166200,,FALSE POSITIVE,8.096939227,132.6464660
3547315,,FALSE POSITIVE,0.642348650,131.9110780
6933781,,FALSE POSITIVE,130.419418700,229.7584240
6148271,,FALSE POSITIVE,1.785265270,133.1265000
5386904,,FALSE POSITIVE,4.859144100,132.6666000
2997178,,FALSE POSITIVE,5.950778130,135.0646900
8956206,,FALSE POSITIVE,99.673478000,219.3348300
6507433,,CANDIDATE,4.742552100,133.1375500
8260198,,FALSE POSITIVE,0.955297055,132.1793520
10733174,,FALSE POSITIVE,280.476576000,299.3871000
8564976,,FALSE POSITIVE,152.825598900,197.4133900
8765560,,CANDIDATE,47.109630600,144.1317200
11760860,Kepler-1525 b,CONFIRMED,2.416601490,131.5371300
7910148,,FALSE POSITIVE,4.252082243,134.2999470
12459731,,FALSE POSITIVE,14.180228311,143.1276230
12735740,Kepler-86 b,CONFIRMED,282.525355800,363.0719250
4678875,,FALSE POSITIVE,1.878876730,133.0741983
7812175,,FALSE POSITIVE,17.793911590,134.0356280
7708193,,FALSE POSITIVE,7.942583252,134.8170620
5478083,,FALSE POSITIVE,15.852310850,142.5245100
10857342,,FALSE POSITIVE,2.415925551,133.6100040
5215700,,FALSE POSITIVE,0.656201038,132.0994299
8780959,,FALSE POSITIVE,2.617280959,132.3919630
8780959,,CANDIDATE,18.577903000,142.1710000
5565486,,FALSE POSITIVE,1.412524016,131.7044290
8453214,,FALSE POSITIVE,5.776767320,131.5416000
8552719,Kepler-953 b,CONFIRMED,88.406787180,176.2746190
8556077,,FALSE POSITIVE,3.635723653,134.6084000
7757698,,FALSE POSITIVE,369.181947000,399.5169000
8625821,,FALSE POSITIVE,45.396838500,136.9388500
8652999,,FALSE POSITIVE,15.160166000,136.5598200
